place_id,author_name,rating,text,city
ChIJ-0J6oCi32YgRhhxfaT9WcvQ,Ricardo Briceno.,5,"This restaurant really impressed me. The plates had very unique flavors I have not see anywhere else, and very delicious. This restaurant is a must if you are in the Miami area. Awesome service and environment.",Miami
ChIJ-0J6oCi32YgRhhxfaT9WcvQ,Jasmine Houston,5,"This place was AMAZING! It’s quaint, it’s sophisticated and it’s very warm and welcoming. This place is great if you’re a local or a tourist. The staff caters to everyone so pleasantly and the host, Daniela was so sweet and so professional. The food is very fresh and cocktails are unique and delicious. I went here for a self care day during Happy Hour and loved it so much I booked a second reservation during the same day just to go back with a friend of mine after she got off of work. The listening bar is definitely a unique experience making it the perfect place for a date, catching with friends, a coworker or even spending a nice evening to yourself. This place is a must try if you’re in Miami and definitely worth the drive if you live outside of Brickell. Honestly if I could rate this place higher than 5 stars I definitely would! (Side note: I’ve spent this year traveling to different countries and even attended NYFW but out of every place I’ve gone to, this is by far the best bar I’ve been too all year)",Miami
ChIJ-0J6oCi32YgRhhxfaT9WcvQ,Inder Sharma,5,Nice little cozy place tucked in the middle of all the bustle.   High end interiors and decor.  Great late night menu and bar.   Perfect spot for a bite between bar hopping or just for the great meal!,Miami
ChIJH1SfSSix2YgRw06Dht3Qsnc,Michelle B,4,"MAU Miami was a nice vibe, the staff was super friendly, vibrant and energetic. The location is a mid high end area, parking is free but hard too find unless you pay $21 for valet. The food I believe could have been better. This particular day I believe the kitchen was having a hard time however, that’s still unacceptable. The French Toast was very dry and the chicken with our waffles was certainly over cooked. The shrimps and grits was good, the colossal shrimps was decent. Me and my friends wasn’t impressed. I would try them one more time but the dinner menu possibly. Hopefully this was just a bad day.

I did enjoy seeing the birthday celebrations while visiting. They have a nice routine for birthday celebrations.",Miami
ChIJH1SfSSix2YgRw06Dht3Qsnc,ama darkwa,5,"Went there for my sisters birthday dinner. The vibes was amazing, our waiter was so attentive and friendly, the food was even better. I had salmon with kale salad, calamari and sushi. Everything was good including the dj! He played all type of music, however the music was way too loud. Hookah was $100, idk why",Miami
ChIJH1SfSSix2YgRw06Dht3Qsnc,MzOldSkool93,5,"My cousin hosted his “Sack Sensei NFL Pass Rush Retreat Welcome Dinner”  at Mau Miami. I’ve always seen this place when I go to Midtown, so I’m glad I had the opportunity to try them out. When we walked in, all of the staff from the hosts, waiters, and bartenders were very kind, accommodating, and fun. We had an entire side of the restaurant just for the event. The bartenders were extremely friendly, and made the best drinks I’ve ever had thus far. Especially the lychee Mojito, which was a perfect blend of sweetness and mint. The waiters were very accommodating and kept the food coming out nice and hot. I really loved the shrimp, tempura sushi, and fried rice that was served. The sushi was packed with shrimp, and the fried rice had a nice flavor and presentation to it. This restaurant is the perfect blend of a lounge and a restaurant so you get wonderful food plus a nice upbeat ambiance to have fun as well. I definitely would like to come back to Mau Miami  to try their weekend brunch/lunch menu.",Miami
ChIJH1SfSSix2YgRw06Dht3Qsnc,Essence Flakes,5,"Sat at the bar with my friend and had the best time. Alex is amazing, very knowledgeable about drinks, dinner and dessert! The lamb was cooked perfect, the truffle pasta is very unique and dessert was perfect. The DJ had an amazing set and the vibe is 10/10. The manager is also very hands on, walks around and checks in on guest. The hookah is good and it’s all around a good time. 10/10 will be back",Miami
ChIJH1SfSSix2YgRw06Dht3Qsnc,Ranya Endar,5,"Incredible!
One of the best meals I’ve had in my life. Service was impeccable, we were seated immediately upon arrival and completely taken care of all night. Beautiful setting with perfect music and ambience. Food was out of this world good — the espresso martinis were addictive! Drinks were strong and the seafood was fresh. We ordered the oysters twice, the ceviche, lobster pasta, sushi, sashimi, and the seafood tower was perfect. Wish we could eat here every night!",Miami
ChIJEWuAKIG22YgRPOEUG7BlFsQ,Deborah Rodriguez,5,We really had a good time. Since we entered to the restaurant the service was excellent. The food was great. My husband ordered the Rib eye medium & I ordered the seafood risotto that was done by Tania and it was espectacular. I really recommend it! The server Diana was very nice and gave us a great customer service plus the wine suggested by Diana was excellent.,Miami
ChIJEWuAKIG22YgRPOEUG7BlFsQ,Aleksei G,5,Excellent food and great service. Norman helped us to choose best dishes. Recommend crepes with caramel.,Miami
ChIJEWuAKIG22YgRPOEUG7BlFsQ,Francis Chiu,5,"What a find. We were saved by this amazingly homy restaurant with their focused brunch menu. Wish I had the energy to have their bottomless brunch drinks but maybe next time when I come back. Lisette was exceptional with her service and recommendations. She really took care of us intently which made the experience even more memorable. When I come back to Miami, I will definitely go back here.

Their food, especially the pancakes with bacon, was A-plus. Even the spread for their bread was yummy.",Miami
ChIJEWuAKIG22YgRPOEUG7BlFsQ,Gaby Caballero,5,"I haven’t been here in many years, they are still great!! Everything was perfect cooked. I forgot take the picture, but the Argentinian pancake with dulce de leche is  out of this world. Our server Norman was beyond excellent.",Miami
ChIJEWuAKIG22YgRPOEUG7BlFsQ,FABIAN HERNANDEZ,5,"All I have to Say is a picture is worth 1000 words. Picture below is the leftovers over amazingly insane meal food insanely good as I said Before to accompany the lights down… The service is probably equally to the taste on the food are probably better! Thank you, Jaime!! If you’re there, Ask for him. If not, anyone else would do. I’ll definitely be back to kill some more steaks and yummy drinks",Miami
ChIJ7-kC5C6y2YgR8kFGy8pYlsM,Maria Mashkin,5,The snapper ceviche was very spicy which I loved. The atmosphere was great and the restaurant was quite busy. I would recommend reserving a table ahead. There is also indoor and outdoor seatings.,Miami
ChIJ7-kC5C6y2YgR8kFGy8pYlsM,Alexandra “Ale” Paredes,4,"We have dined here a couple of times over the last year and it has been consistently good. The special collaboration dinner with Caracas Bakery was a very fun experience. Weather permitting, I’d strongly encourage to eat outside, beautiful views!",Miami
ChIJ7-kC5C6y2YgR8kFGy8pYlsM,Nour Sabbagh,5,"I visited this restaurant with my coworkers, some tried the 3 course menu, some tried ala carte. I tried the amara burger with fries which was delicious. My associates tried empanadas, yuca cheese puffs with truffle, ham croquettes, salmon salad.

The hospitality was nice and friendly.

The food took a while to arrive, perhaps because we were in a rush lol.

Will definitely come again.",Miami
ChIJ7-kC5C6y2YgR8kFGy8pYlsM,Maria Luz Sanchez,5,"Great food,  beautiful views and excellent service. We were a party of 8 and our waiter was so kind and patient with us. Will be coming back!

Only complaint would be the bathrooms, they were not very clean but there is always room for improvement!",Miami
ChIJ7-kC5C6y2YgR8kFGy8pYlsM,Bill Edwards,5,"If you go at night, ask for outdoor seating overlooking the bay.
Friendly and knowledgeable staff!
Fantastic wine selection with an in house Somm on staff to answer any questions.
We did the Miami Spice with the wine pairing.  Lamb Shank was delicious! Everything was outstanding!
Great value! I have read reviews about valet parking issues. It's not an area that offers many parking options so Uber it like we did or do valet. Valet charges are on par with other nice restaurants in Miami.",Miami
ChIJZ6H_apy22YgRhi7477auRg0,michael sabato,5,"The service was fantastic. Cute little outdoor patio area (covered). The food was delicious. I had the truffle risotto and it was 🔥🔥🔥. The deserts left a little to be desired. Had the cheesecake, panacota, and the chocolate. The panacota was soupy, and the cheesecake was too fluffy and lacked that cheesecake consistency.  Overall, a great experience.",Miami
ChIJZ6H_apy22YgRhi7477auRg0,Amanda Harper,5,Amazing place hidden and should be lined up down the street food amazing drinks amazing and will definitely be back many times! Had the scallops and truffle mashed potatoes amazing 🤩,Miami
ChIJZ6H_apy22YgRhi7477auRg0,Juan Nuñez,5,"The quality of the cuisine was incredible, creative and innovative.  The warmly illuminated outdoor seating area delivered  a romantic atmosphere. Aside from the prior mentioned, another highlight was the top-notch service rendered from our server Maria.  Thank you to this establishment for creating a memorable dining experience!",Miami
ChIJZ6H_apy22YgRhi7477auRg0,The Diamond Crew,5,"Miami’s best kept Italian fusion secret! This place is a hidden pearl in a sea filled with so many duds … it’s a pearl gem of a place !

I had the pleasure of visiting and experiencing this beautiful little beautiful restaurant this evening and I was incredibly amazed by the authenticity. This hidden place was incredible the vibe and the atmosphere is so romantic. I would take anyone on a first second or hundredth date to this spot. It is very beautiful the lighting decor and everything screams unique and romantic.

The mini lights on every table is so cute and the seating outside which is where most of the guest seat is breathtaking with the fresh breeze…Superbe.

Service : A1! We had amazing service from Marco. He was super attentive to everything we did! If we had half our glass filled,he would direct the waitress to come refill our glasses. They sat us down very quickly let us pick which table we wanted. It’s a beautiful place and we enjoyed our time spent coming here on a romantic dinner date

The food: was absolutely extraordinarily perfect just wished there was more on the plate.

We had a nice red wine paired with Lamb my favourite was the : roasted cauliflower.
It was so delicious. I decided without hesitation to order a second order. I loved the spinach gazpacho and feta mousse with the roasted Cauli. It paired beautifully together. It was cooked to perfection shoutout to the chef juste delicious wow

Then we had the chineese eggplant. It was delicious also paired with some gazpacho spinach ricotta mousse unfortunately it was not enough we wished there was more we devoured the dish in 2 minutes.

We shared the lamb chops dish extremely tender fall off the bone and very well seasoned with lots of flavour the cook was perfection again!

We also had some duck prosciutto it was amazing but again portions were limited wish it was thicker cuts of the amazing prosciutto and the lamb chops were minute as well.
But the cook is/was: Perfection ! Every single bite we took kept us wanting more and more it was irresistible. The plates were all cleaned up in minutes!

For dessert, we had coffee to settle all what we devoured down .. maybe we will try the desserts on our next trip definitely count us in! we will be back here for sure ! 10000% recommend

Cheers!",Miami
ChIJZ6H_apy22YgRhi7477auRg0,TJS,4,"There are very few restaurants in Miami that consistently provide good food at a fair price with good service - which is why my go-to list of dining establishments is quite limited in Miami compared to other cities.  There’s always something missing at most Miami venues.

However, Alloy Bistro checks all the boxes - after at least 5 visits over the past 2 years I’ve been impressed by their food, service, and value (especially for Miami, which has become insanely expensive)

The ambience is surprisingly cute considering it’s not the best part of town, coupled with the somewhat unsettling maze of hallways you need to traverse to find it.

I’ve always opted for the lush outdoor dining area, as the inside is quite small and  narrow.

Family owned and operated, you can tell the food is made with love and they genuinely care about your business.

I will be back again - something I can’t say often in Miami.",Miami
ChIJOVl231mx2YgR7HvVdFmsUuc,Shiva,5,"If you want to sit outdoors in the yard make sure you make reservations. The food was great and the restaurant very clean. It had a very pleasant and good vibe. Staff are polite and know about the menu and can give recommendations. We got what they recommended and were happy with our food.
The house bread with their olive oil was heavenly!
Also there’s only 2 gender neutral restrooms inside so there were lineups at a time.",Miami
ChIJOVl231mx2YgR7HvVdFmsUuc,Jay Nolasco,5,"Niche restaurant with a nice energy. Greek and Turkish samplers were terrific. I loved the hummus and olives. The bread and pita paired nicely. The lamb was really good. It was cooked well with plenty of flavor. The chicken kabob was juicy with a smoky flavor(really good). I loved the rice. The beef was a little dry, but the grilled vegetables were delicious. Service was lacking, though.",Miami
ChIJOVl231mx2YgR7HvVdFmsUuc,Kristofh Pozo,3,"The place is nice to enjoy a daylight lunch with healthy and fresh ingredients. Strongly recommend to book a reservation specially during lunch hours. The host at the entrance is not too friendly. We also had a little issue, they served a plate it wasn’t part of our order and requested to be switch it to the right plate, it took 55min to be served so we canceled it at the end. The waitress also overfilled the glass of water by accident and we had a little mess in the table to dry out. Not a big deal but worth to mention. Overall delicious food. The service needs to improve.",Miami
ChIJOVl231mx2YgR7HvVdFmsUuc,Sofia De la Mora,5,"Lovely Greek restaurant! Went with a large group of friends and ordered to share which was perfect. We were able to try a bunch of appetizers - we loved the baked feta and Greek Meze sampler. For entrees, we got the mussels and the whole fish which is a must! Service was a bit slow but very friendly, seems like they were understaffed. Ambience is chilled, great for groups and families. Prices are on the higher end. Would definitely recommend!",Miami
ChIJOVl231mx2YgR7HvVdFmsUuc,Margaret,5,"This place is must for Miami, make a reservation before hand! The whole restaurant is outside which in July was a bit hot, but manageable. The food was outstanding! We had some of the specials and they were so flavorful and tasty. Quality food that fills you up without making you feel gross. It's all so fresh! Can't wait to come back next time I am in Miami.",Miami
ChIJLZmqSo212YgRtG4lRu_v59Q,Frederic Nadeau,5,"This place was FAR beyond my expectations. AMAZING FOOD! I never leave reviews, but I want other people to experience this place. The google reviews is what brought us there and even with a 4.9 rating, I wasn't expecting such great service and perfect food for everything we ordered. We were served by Franco. He asked us what type of food, flavours and textures we like, we told him to bring us what he thinks would give us the best experience and he delivered 1000%. He made our experience unbelievable! He really knows what he's talking about and I couldn't recommend this place enough, everything was PERFECT. If you're hesitating, just go and you won't regret it.",Miami
ChIJLZmqSo212YgRtG4lRu_v59Q,AL GO93,5,"If I could give more than 5 stars on everything, I would. Perfect experience from beginning to end.

Special thank you to Franco; he is an incredible host and his passion for the food & attention to detail perfectly adds to the experience.

I look forward to coming back anytime I visit Miami and will recommend anyone to do the same.",Miami
ChIJLZmqSo212YgRtG4lRu_v59Q,Katherine Jattin,5,"Food was spectacular…a true culinary orgasm! Different and unique.. loved every bite of it. The sushi bombs, the duck and the sushi.. everything so tasty , you need to come. Can say one of my favorite restaurants now.
The dessert to die for … the Dulce de lech very soft and unique , the merengue very fresh and over all the pavlova was a hit. Our sever Javier was the best very detailed oriented and explained and recommended the best dishes.
Will surely comeback. Good for a romantic dinner , a business meal or a family or friends dinner   5 Stars",Miami
ChIJLZmqSo212YgRtG4lRu_v59Q,Katherin Plaza,5,"The whole experience is amazing!! Franco was very kind and he explain us all about the menu and all his recommendations were amazing!! We ordered a ceviche avocado, 105 , p ch , 100 / 10.",Miami
ChIJLZmqSo212YgRtG4lRu_v59Q,Andres M.,5,"Best dining experience I’ve had in Miami all week! The service and presentation were top notch and the quality of the food is hard to beat. We will definitely be coming back again! Thank you for the wonderful service and recommendations, Gaby!",Miami
ChIJsT1r2yO_QIYRdz286CS4Kt0,Hillary Contreras,5,It was definitely an experience. The service and food were more than perfection. I kid not when I say as soon as you’re done with your meal they come and pick the plate up. The servers are extremely kind and very helpful when it came to suggestions. The food and the drinks were unbelievably delicious. The valet were also very attentive and kind. This restaurant is a jewel in the heart of Houston.,Houston
ChIJsT1r2yO_QIYRdz286CS4Kt0,Flor Kelly,5,"It starts as a casual husband nag, stating, I told him to make a reservation 😌 We were visiting to celebrate our 11th anniversary. The hostess was great, and she was kind and informed that she could get us an outside table. The food was beautiful and delicious, and the service was impeccable. It was a crowded day, so needless to say... Make reservations. Please don't risk it to be on the safe side. Thank you, Xochi team, for always staying on top of your game and making us feel loved on our special day.",Houston
ChIJsT1r2yO_QIYRdz286CS4Kt0,Donato Cabrera,5,Truly one of the best Mexican restaurants in the United States. It is hard for me to pick a favorite because everything I had there was incredibly good. The service was exemplary and the ambience was ideal. I cannot recommend this restaurant highly enough.,Houston
ChIJsT1r2yO_QIYRdz286CS4Kt0,Liza D’Armas,5,"Visited this modern Mexican restaurant in downtown Houston, and it was an incredible experience! The food was absolutely amazing, and the service was top-notch. Carlos, our friendly waitress, took great care of us and provided excellent recommendations on what to order. We'll definitely be back",Houston
ChIJsT1r2yO_QIYRdz286CS4Kt0,BadAss Chick,5,"XOCHI restaurant offers a fantastic dining experience. The food is delicious, and the ambiance is delightful. I particularly enjoyed the cactus decorations on every table, which added a unique touch to the environment. Highly recommend",Houston
ChIJJ0aTHObAQIYRPKlKBtryX9Y,Jacob Kaitholil,5,First date after our baby was born and it was definitely worth it. We got to take part in the Chef’s Counter experience which was a 7 course meal curated to a max group of 6 people. The food was amazing and each dish was presented to us by the chef who made it. The staff was super friendly and made the dining experience a lot of fun.,Houston
ChIJJ0aTHObAQIYRPKlKBtryX9Y,Johntá W.,5,"Personally one of my favorite brunch spots in Houston.
Special shoutouts to Wednesday & Andrew for their excellent service.

Things I enjoy eating.

The crab cake hush puppies.
The swordfish.
The deviled eggs.
Shoot. Everything I’ve had so far has been delicious and devoured.

If you are looking for a nice, quiet but lively brunch spot with a lot of visual appeal I would definitely suggest this place.",Houston
ChIJJ0aTHObAQIYRPKlKBtryX9Y,Mariana Mercado,5,"Service is wow!!! From the waitress to the servers everyone is so attentive and nice. We started off with a peach salad, a very unique taste so it is a must try! Also the ravioli a very unique taste with corn filled and pepitas, had never had anything like that before. The fried eggplant was delicious!! Not a fan of eggplant but the crisp and sauce gave it an extra twist! I had the pork (since I don’t eat seafood) and it was very flavorful! My husband had the fish and oysters (the ones from Canada which are more salty where his favorite)! Definitely a must try if you are in Houston! Forgot to mention the dessert! The best dessert I have had in HOUSTON!!!",Houston
ChIJJ0aTHObAQIYRPKlKBtryX9Y,Jiah Park,5,"My son liked bolognese pasta. It wasn't salty and the sauce was really deep. It's not in the picture, but the grilled octopus was delicious and the oysters were fresh. Don't miss pecan ice cream for dessert.",Houston
ChIJJ0aTHObAQIYRPKlKBtryX9Y,Moon Morales,5,"So this place never disappoints and we’ve been coming over a year and it’s one of my top 3 restaurants in Houston! My favorite thing is the attention to detail when it comes to the marriage of ingredients to make some of the most amazing tasting dishes. The chef has carefully placed a unique spin to some of the classic home cooked dishes while respecting and honoring the culture and roots of each dish. After having the cheesy grits I said the chef must be from Alabama because that first bite took me back when I ate some cheesy grits in Alabama. The ambiance is classy, southern and cozy and you are always greeted like family and on your way out a delightful ginger Whoopi pie is offered for Free!!! Who does that in Houston???  Manager George is so personable and the entire staff is awesome!!",Houston
ChIJ1_fBKTG_QIYRWdRY0QE5LH0,DJ Bo,5,"8/20/23: Everyone knows my ratings are fire 🔥 eating here today at 5:30pm with a group of 4. Come back for the official review!

8/21/23: A++ what a great experience. Clean, friendly, food was fantastic, atmosphere is out of this world! Highly recommend!",Houston
ChIJ1_fBKTG_QIYRWdRY0QE5LH0,Micheal White,5,"After touring the Aquarium with my family, we decided to grab a bite to eat at the Aquarium restaurant. We got an appetizer, a kids meal, and dessert!

The service was amazing and the food we order was pretty good. The dessert was amazing!",Houston
ChIJ1_fBKTG_QIYRWdRY0QE5LH0,Gynnifer,5,"Super clean, the bathrooms were really clean. The staff was super friendly. Our waitress was very helpful and very accommodating. It was a bit pricey but we had fun and enjoyed ourselves.",Houston
ChIJ1_fBKTG_QIYRWdRY0QE5LH0,Gena Smith,5,"Food was good, atmosphere was interesting and very enjoyable, but the highlight of our visit was the service! The hostess was polite and efficient, the manager who returned our Landry's card was polite and professional, and our server Roberto was outstanding! On a very busy, crowded, hot day, he took the time to explain to our girls about the fish in the tanks, delivered our drinks quickly, made sure we got everything we wanted from the kitchen, and just overall took exceptional care of us.",Houston
ChIJ1_fBKTG_QIYRWdRY0QE5LH0,Liza Gultom,4,"My husband brought me here to celebrate my bday,so far I like the place as well my little girl, because she can see the big giant aquarium with a lot of fish in it 😉.
The food and drink came on time. The only thing is my husband order his food and to tell the waiter to  make it spicy and the waiter ask if it’s okay to give jalapeño and we said Yes.the food came we did not see the jalapeño and ask our waiter and it took a long time to bring it out.
And after we finished the dinner, the waiter also forgot to brought the complimentary cupcake for us. So we have to remind again to bring it. And during to pay the bill they charge us for extra $ for something we did not order.
My suggestion to all Check your bill before you pay.",Houston
ChIJq13iF_TAQIYR93rF2J-02XI,Feifei Le,5,"We decided to try out this restaurant as we love Bartlett’s from Austin and this restaurant’s got some ties to it back when it was called Houston’s. The atmosphere and menus are pretty similar but I’d say Hillstone has slightly less options. The food was just as to be expected delicious and we thoroughly enjoyed ourselves. All the food we got was perfect and I only wish we had more. One thing to note is this restaurant has a pretty strict attire and cell phone policy - while my pictures were fine, any phone calls had to be taken at the front.",Houston
ChIJq13iF_TAQIYR93rF2J-02XI,Sanders Tactical Performance,5,"The food and service was absolutely fantastic! The lighting was perfect, the food was amazing, and the aura in the place was very welcoming. Ashlyn was phenomenal and we will definitely ask for her each time we reserve. Thank you Hillstone for the phenomenal hospitality.",Houston
ChIJq13iF_TAQIYR93rF2J-02XI,Caroline Sinclair,5,"I've been eating at Houstons since I was a child and it's always been a lovely experience. The food is fantastic, the atmosphere is rustic and comfortable, the service is always excellent, and I've never left without planning my next meal there. A true Houston classic, perfect for any occasion. And they get a perfect black-and-blue sear on the steak every single time!",Houston
ChIJq13iF_TAQIYR93rF2J-02XI,Juan Chavira,4,"This is my second time here, and both times I've had the same dish - Thai Noodle Salad. However, I've also seen the dishes my colleagues order and I will go back to expand my horizons. The service is great, the atmosphere is very pleasant, and the overall experience has been comforting. I am most definitely be going back soon.",Houston
ChIJq13iF_TAQIYR93rF2J-02XI,Sandra Wiles,4,"The food and Atmosphere were great, but the service was Average,  A waiter came to our table to deliver our Appetizers and before we finished asking for plates he dashed off, He seemed irritated he didn't even acknowledge us he just basically threw the plates down.. I can't comprehend how people are so miserable at work, He was wondering the table next to us I would hate to think he was rasists he was extremely friendly and happy with the people he was serving next to us, I will return because I love the food here but felt very uncomfortable because him on a better note our waitress was great..",Houston
ChIJO0ydDCW_QIYRwqhTW2v3G-g,"Joshua Castro, LPC",4,"The Pearl is only open for breakfast, so lunch and dinner come out through bar. I wasn't happy since that wasn't what I was aiming for on a date night, a TV in the background. The food menu is limited but the steak and risotto were both well done. The bartender made the night enjoyable, extremely attentive. We got lucky it was practically empty. On a busy night, I'm sure he wouldn't be able to attend to us as much. Overall if you're looking for a decent place to eat before a night on the town, this is it. If you're looking for upscale date night, this isn't.",Houston
ChIJO0ydDCW_QIYRwqhTW2v3G-g,Rhonda,5,We had a nice time at this quaint spot.  Happy hour drinks and food items were great!,Houston
ChIJO0ydDCW_QIYRwqhTW2v3G-g,Michiel Buitelaar,3,"Nice food - though the portions are too big, and prices are pretty high (hence 3 stars not 4). Food good though. Service very OK. Atmosphere so-so, almost empty on Friday night.

Sprouts were great. Fries - without pork, cheese and other over-the-top things - were nice. Fried oysters were OK but could/should have been bit more spicy.",Houston
ChIJO0ydDCW_QIYRwqhTW2v3G-g,Brandi Bagby,1,"Not a good experience at all. The place is nice, clean and the ambience is great but the food did not match the menu at all. The shrimp tacos did not have anything on it that the menu said it would. The chicken sandwich had chicken strips on it with a hot sauce on it but there was no mention of any of that on the menu.",Houston
ChIJO0ydDCW_QIYRwqhTW2v3G-g,Dabriah Moore,5,Stayed at the hotel this restaurant is located. Food was very satisfying. Glad we had tasty food and a bar right down stairs. Servers and bartenders are very friendly.,Houston
ChIJn05yICO_QIYRwvODrs7hhfo,Deanna Colvin,4,"This restaurant can get packed quickly especially after events happening in the area. Nice modern  atmosphere. I love the chandelier in there. Our waiter was slow but I didn’t mind too much because I like to enjoy my meal with feeling like I’m being rushed. The food was good. I had the salmon and really enjoyed it, my friend got the shrimp and grits, the shrimp was wrapped in bacon can’t go wrong there but the grits weren’t as creamy as she likes them to be, and my other friend had the lamb chops no complaints there. Everything had a lil kick to it but not too much. The cream brûlée was really good (one of the best I’ve had) and the bread pudding wasn’t bad either. I like the portion size not too little and not too much. The menu is fairly priced. I can’t wait to try them for brunch.",Houston
ChIJn05yICO_QIYRwvODrs7hhfo,Haley VerSteeg,5,"We visited downtown Houston for an extended vacation and will remember Hearsay On The Green as a highlight of the trip. It is hard to find good braised short rib in Michigan where we live, but this meal was delicious! It was perfectly cooked and the cheesy grits & Brussels sprouts were awesome accompaniments. Our server was Aaron and he was kind, attentive, and easy to talk to. The atmosphere was a nice mixture of upscale and cozy.",Houston
ChIJn05yICO_QIYRwvODrs7hhfo,Mrs. Nazarene Bassett,5,"I had lovely experience here. The blackens red fish tacos were absolutely phenomenal. The sauce, with the fish and the crunch of the red onion was amazing. The green salsa was fire . The corn was warm, creamy and salty; the way this style of corn should be. My daughter had their wagyu dog and rosemary fries . The dog was juicy and the rosemary fries were crispy and seasoned well. Hats off to the cooks and our awesome
server. What a nice surprise! I definitely recommend coming here",Houston
ChIJn05yICO_QIYRwvODrs7hhfo,Zuzana Ba,5,"Phenomenal experience. From the moment we arrived to the moment we left it was perfection. Great menu, great service (thank you, Diego!!), food to die for, all in an upscale modern ambiance. Will definitely be coming back.",Houston
ChIJn05yICO_QIYRwvODrs7hhfo,Miss A,5,"First time here and the food was amazing, managed to get a table without a reservation 👏🏽 I had the Double pork chop with sweet potatoes and green beans! Soooo good!! 😋 Also had a Crème brúlèe for dessert. I wish they had this spot in Austin! Definitely will be back next time I'm in Houston 🙌🏾👌🏽",Houston
ChIJOcyQg8TDQIYR4GOjB8ND78g,Zuzana Ba,5,A nice experience in downtown Houston We were seated immediately and were attended to by the server equally fast the. The food absolutely marvellous. Highly recommend this place for great food and overall experience.,Houston
ChIJOcyQg8TDQIYR4GOjB8ND78g,Bret Wallace,5,"Phenomenal experience. From the moment we arrived to the moment we left it was perfection. Great menu, great service (thank you, Joseph!!), food to die for, all in an upscale modern ambiance. Will definitely be coming back. p.s. - may just be the best Lobster Bisque in town!!",Houston
ChIJOcyQg8TDQIYR4GOjB8ND78g,AY,4,"The best thing about the restaurant was music, ambiance, service and people. Food was just ok but cheese cake was probably the best in the whole world. Appetizers were not much but very nice. The singer at the restaurant was amazing, Initially I thought it was some DAT but later found out that it was live. Kudos to service and music",Houston
ChIJOcyQg8TDQIYR4GOjB8ND78g,Irene Hernandez,5,"Houston Restaurant Weeks 2023
3-course lunch menu
• The Palm Caesar 🥗
• Steak Allá Stone - sandwich
• The Palm Zeppoles

& of course I had leftovers because I couldn’t finish the ”sandwich” 😂",Houston
ChIJOcyQg8TDQIYR4GOjB8ND78g,Nick Bourdoumis,5,Excellent food. Loved the piano player. The lamb was super. Extremely tender and so flavorful. It reminded me of the young lamb we ate in Greece. I plan to bring my wife with me next time.,Houston
ChIJUywG2OG_QIYRUp64RJXu9wA,fleur de pink,1,"The atmosphere, service, and drinks were great. The seating and my food are not so great. I like to talk to everyone at the table, but because it was 8 or 10 of us we were seated at a long table, but we were all seated on the same side of the table so you only got to talk to the person the left or right of you .  The food had pepper everywhere. My little salad on my plate had so much pepper in it that it wasn't edible.  I ordered a side of 4 shrimp for $12. I didn't mind the price. I just thought they were going to be a nice size they were not, and they also had a lot of pepper on them. The chedder biscuits were hard, and not like a biscuit at all, we had to leave that behind. The best part of my meal was the stone ground grits they were to peppery, but I had to eat something. The lemon drop made my day.",Houston
ChIJUywG2OG_QIYRUp64RJXu9wA,Gurrin Roberts Jr. 3,5,"This place is a diamond among gemstones. It's such a beautiful place. Elegant design with a focus on intimacy. Excellent drinks to complement the amazing food. Service is top-notch as well as accommodating to all needs. I truly would recommend this place for dates, small social groups. Etc. I most definitely will be returning in the future.",Houston
ChIJUywG2OG_QIYRUp64RJXu9wA,Amber Williams,5,"I went to Bungalow for the first time to celebrate my birthday, and this place is amazing. The atmosphere and vibe were everything, plus more. From the time that you walk through the door, you are greeted by a beautiful hostess upon check-in. Alain was our server, and the customer service was top-tier from start to finish. She provided us with the history of the restaurant and gave recommendations that were definitely worth it. I enjoyed every moment of my night and will be back soon.",Houston
ChIJUywG2OG_QIYRUp64RJXu9wA,Shantrell Green,5,"Let’s get into the aesthetics… simply beautiful. (Cute date night or birthday dinner vibes) The sides were shareable and the apps were enough for a meal. I enjoyed the staff knowledge on the menu and suggestions on cocktails.

Needless to say, I will be back!

10/10 ⭐️",Houston
ChIJUywG2OG_QIYRUp64RJXu9wA,Klassy Kloset,4,"Make sure your coins right before you visit the food was spectacular A+ I brought my partner here for his birthday the bill came to $400+ just for the two of us we order the pineapple jerk wings , calamari, the steak dinner , mash potatoes, brussel sprouts , lobster Mac & cheese and snapper fish and drinks and Bread pudding it worth every penny . But the wait time for the food , drinks , and. Dessert I wasn’t happy about. Everything took long to come , We had a reservation for 6:30 and we didn’t get out until after 9 pm otherwise its good I would definitely recommend",Houston
ChIJ7zHRFyS_QIYRpBj5GnuFAno,Armando Felipe,5,"Outstanding Restaurant
Almost everyone was so pleasant to interact with and they do have so much attention to details 👌🏻
Food was delicious, best cuts, best meat. I came here for my anniversary. The atmosphere was just right.
Again…Everyone was very polite from the ballet parking to my outstanding waitress
The only thing I didn’t like very much was the hostess in the front, I don’t think she is very well trained on greeting people. Specially, when they come for the first time

Other than that, please do yourself a favor and come enjoy a nice dinner on the very finest Vic & Anthony’s",Houston
